keys,value_size,num_threads,rdbcompression,rdbchecksum,valkey_data_throughput_mb_s,actual_throughput_mb_s,rdb_file_size_bytes,status,port,save_duration_seconds,cpu_utilization_percent,cpu_total_time_seconds,io_read_bytes,io_write_bytes,memory_rss_bytes,context_switches_voluntary,context_switches_involuntary
100000000,50,1,no,yes,135.3407821588121,141.49263816948942,6900000111,ok,7000,48.76578880898887,99.86509228991133,48.69999999999999,0,6900006912,11029413888,97,750
100000000,50,2,no,yes,344.47366893810556,360.13156877416753,6900000111,ok,7000,19.159664714999963,180.43113235136846,34.57000000000002,0,6900002816,11029938176,3875,199
100000000,50,3,no,yes,384.88650728381555,402.38135499708017,6900000111,ok,7000,17.147912112006452,211.7458951435659,36.31000000000002,0,6900006912,11029938176,11643,114
100000000,50,4,no,yes,385.1355721952044,402.6417410449938,6900000111,ok,7000,17.136822658008896,217.07641341911517,37.19999999999999,0,6900002816,11029938176,30509,50
100000000,50,6,no,yes,384.3616080937771,401.8325967441213,6900000111,ok,7000,17.17132996901637,228.7533934230842,39.27999999999997,0,6900006912,11029938176,15586,50
100000000,50,8,no,yes,385.5233868425436,403.0471836373707,6900000111,ok,7000,17.11958398699062,219.6899178658797,37.609999999999985,0,6900002816,11030462464,12226,39
100000000,50,10,no,yes,384.8825230748862,402.377189687678,6900000111,ok,7000,17.14808962296229,222.88197018063883,38.22000000000003,0,6900006912,11030462464,9884,32
