keys,value_size,num_threads,rdbcompression,rdbchecksum,valkey_data_throughput_mb_s,actual_throughput_mb_s,rdb_file_size_bytes,status,port,save_duration_seconds,cpu_utilization_percent,cpu_total_time_seconds,io_read_bytes,io_write_bytes,memory_rss_bytes,context_switches_voluntary,context_switches_involuntary
50000000,500,1,yes,yes,139.09026943863972,140.1657580185509,25999493505,ok,7000,185.49104911599716,99.89700359294554,185.30000000000004,0,25999499264,29149188096,125,2465
50000000,500,2,yes,yes,399.262638948092,402.34986000465415,25999493505,ok,7000,64.61911905399757,184.74408464195037,119.37999999999994,0,25999499264,29149331456,33727,775
50000000,500,4,yes,yes,399.35291125305787,402.4408303227411,25999493505,ok,7000,64.60451213200577,191.1476395761245,123.49000000000001,0,25999499264,29150457856,20706,1145
50000000,500,6,yes,yes,396.31955190014565,399.3840161059049,25999493505,ok,7000,65.09898357601196,190.92463994445382,124.28999999999996,0,25999499264,29152260096,11696,650
50000000,500,8,yes,yes,399.16654349380264,402.2530215108691,25999493505,ok,7000,64.63467547700566,192.5282351642202,124.44000000000003,0,25999499264,29153746944,8892,501
50000000,500,10,yes,yes,399.2515126045299,402.3386476287946,25999493505,ok,7000,64.62091985999723,191.11458064596684,123.5,0,25999499264,29155647488,7101,448
