keys,value_size,num_threads,rdbcompression,rdbchecksum,valkey_data_throughput_mb_s,actual_throughput_mb_s,rdb_file_size_bytes,status,port,save_duration_seconds,cpu_utilization_percent,cpu_total_time_seconds,io_read_bytes,io_write_bytes,memory_rss_bytes,context_switches_voluntary,context_switches_involuntary
40000000,500,1,no,yes,331.91653019726044,334.48952834039494,20800000111,ok,7000,62.184308771044016,99.96090851289591,62.16000000000002,0,0,23428902912,1,994
40000000,500,2,no,yes,275.3236645827004,277.45795803687474,20800000111,ok,7000,74.96631294401595,145.46533731949359,109.04999999999998,0,0,23428902912,2277322,315
40000000,500,3,no,yes,259.41933404221334,261.43033802682083,20800000111,ok,7000,79.56230431399308,160.01296229125086,127.31,0,0,23429427200,1676561,144
40000000,500,4,no,yes,256.4228657536438,258.41064128579114,20800000111,ok,7000,80.49204168800497,167.20907704352197,134.59000000000006,0,0,23429427200,1206540,172
40000000,500,6,no,yes,238.58086569058324,240.43033104876974,20800000111,ok,7000,86.51154794101603,165.33052916533,143.02999999999997,0,0,23429951488,686863,124
40000000,500,8,no,yes,254.33794991707194,256.3095632997388,20800000111,ok,7000,81.15186902595451,156.36115535357197,126.88999999999999,0,0,23429951488,360279,94
40000000,500,10,no,yes,253.60068809219655,255.56658626295368,20800000111,ok,7000,81.38779178902041,162.46908423658496,132.22999999999996,0,0,23429951488,269805,81
